image_name,number_label,2nd_label
813753_23ch1,1.0,1.0
846635_23ch1,1.0,1.0
427064_30ch1,1.0,1.0
2188080_25ch1,1.0,1.0
822802_20ch0,0.0,
84481_06ch1,1.0,1.0
478047_08ch1,1.0,1.0
2489557_20ch0,1.0,1.0
2059921_25ch0,1.0,1.0
524116_20ch0,0.0,
145723_23ch1,1.0,1.0
617766_19ch0,1.0,1.0
2078283_25ch0,1.0,1.0
84120_23ch1,1.0,1.0
1278104_25ch1,1.0,1.0
307995_06ch0,1.0,1.0
102332_08ch0,1.0,1.0
2122647_25ch1,2.0,
826235_23ch0,1.0,1.0
1893318_19ch0,1.0,1.0
429774_23ch1,1.0,1.0
1537068_25ch1,1.0,1.0
1351302_23ch1,1.0,1.0
1986426_23ch0,1.0,1.0
277701_20ch0,1.0,1.0
1701009_25ch1,0.0,
298495_02ch1,1.0,1.0
1841999_25ch0,1.0,1.0
1415017_25ch1,11.0,
625705_23ch1,1.0,1.0
146558_08ch1,1.0,1.0
1087265_20ch0,1.0,1.0
278470_07ch1,1.0,1.0
2174872_20ch1,1.0,1.0
265958_06ch1,3.0,
1064531_19ch0,1.0,1.0
658919_30ch0,1.0,1.0
1144579_20ch1,1.0,1.0
407326_19ch1,1.0,1.0
918626_25ch1,1.0,1.0
127767_06ch0,1.0,1.0
1701958_19ch0,2.0,
10881_20ch1,3.0,
1941433_23ch1,1.0,1.0
530841_30ch0,1.0,1.0
331290_19ch0,1.0,1.0
188762_19ch1,1.0,1.0
1988500_19ch1,2.0,
407735_20ch0,1.0,1.0
503737_19ch1,1.0,1.0
201431_02ch0,1.0,1.0
1582649_23ch1,1.0,1.0
1185723_19ch1,1.0,1.0
1921845_25ch1,1.0,1.0
2003853_20ch0,1.0,1.0
558010_19ch1,1.0,1.0
267181_23ch0,1.0,1.0
2532740_25ch1,1.0,2.0
652788_20ch1,1.0,1.0
2036123_23ch1,1.0,1.0
1160409_25ch0,2.0,
1048593_23ch1,1.0,1.0
204337_08ch1,1.0,1.0
1365869_20ch1,2.0,
369058_02ch1,3.0,
1783017_19ch1,1.0,1.0
1287480_19ch1,1.0,1.0
561254_19ch1,1.0,1.0
2476958_25ch1,0.0,
438376_23ch1,1.0,1.0
1127590_25ch0,1.0,1.0
2312594_25ch0,2.0,
506394_25ch0,2.0,
2156810_19ch0,1.0,1.0
1333730_25ch0,1.0,1.0
1008579_19ch1,1.0,1.0
247542_25ch0,2.0,
625289_30ch1,0.0,
1283830_19ch1,1.0,1.0
2393806_20ch1,1.0,1.0
918764_23ch1,1.0,1.0
1082098_25ch1,1.0,1.0
373786_06ch0,1.0,1.0
254966_27ch0,1.0,1.0
725858_19ch0,1.0,1.0
2082579_19ch1,1.0,1.0
2366804_25ch0,2.0,
389366_23ch0,1.0,1.0
1895241_19ch1,1.0,1.0
1142068_23ch0,1.0,1.0
178855_01ch0,1.0,1.0
414106_07ch1,1.0,1.0
903602_25ch0,2.0,
502080_30ch0,1.0,1.0
1346072_25ch0,1.0,1.0
525211_23ch1,1.0,1.0
1800717_25ch1,0.0,
1286723_25ch0,2.0,
1877167_20ch1,2.0,
264778_19ch0,1.0,1.0
412562_20ch1,2.0,
604121_23ch0,1.0,1.0
2128418_19ch0,1.0,1.0
1942727_23ch0,1.0,1.0
2220890_25ch1,1.0,1.0
323135_08ch0,2.0,
1935099_19ch1,2.0,
1866496_20ch1,1.0,1.0
784712_30ch1,1.0,1.0
1916465_23ch0,1.0,1.0
1537023_25ch1,2.0,
1549864_19ch1,2.0,
1894781_23ch1,1.0,1.0
2049468_25ch1,2.0,
2004632_19ch1,1.0,1.0
943318_19ch1,1.0,1.0
14183_07ch1,1.0,1.0
427150_19ch0,1.0,1.0
2336142_19ch0,1.0,1.0
1696574_25ch0,1.0,3.0
1395693_23ch0,1.0,1.0
275639_08ch0,1.0,1.0
1561689_25ch1,1.0,1.0
2001318_23ch0,2.0,
1965200_25ch0,1.0,1.0
986838_25ch1,2.0,
209625_23ch1,1.0,1.0
63253_06ch0,1.0,1.0
1466812_19ch1,1.0,1.0
1830653_20ch1,0.0,
1063414_20ch1,1.0,1.0
588423_30ch0,1.0,1.0
337067_19ch1,1.0,1.0
303850_29ch1,1.0,1.0
1757873_20ch1,1.0,1.0
2485676_25ch0,2.0,
756397_30ch0,1.0,1.0
1843133_25ch1,1.0,1.0
1079328_19ch1,1.0,1.0
1179212_25ch0,1.0,1.0
1973789_25ch0,1.0,1.0
720747_25ch0,1.0,0.0
1644434_23ch0,1.0,
1074005_20ch0,1.0,
2244091_25ch1,1.0,
635186_23ch0,1.0,
2149212_25ch0,1.0,
1032211_20ch0,1.0,
44519_26ch1,1.0,
1287623_20ch1,2.0,
160364_01ch1,1.0,
1526188_25ch1,2.0,
455028_23ch0,1.0,
613298_23ch0,1.0,
1256672_23ch0,1.0,
2630838_25ch1,1.0,
1796974_19ch1,1.0,
1291396_25ch0,2.0,
2315092_25ch1,2.0,
378273_23ch1,1.0,
829765_30ch1,1.0,
800178_20ch1,1.0,
542783_23ch1,1.0,
1410142_25ch0,1.0,
219864_20ch0,1.0,
675558_23ch0,1.0,
1737104_25ch0,1.0,
1553521_23ch0,1.0,
133016_02ch0,1.0,
344671_23ch0,1.0,
1858966_25ch0,1.0,
370959_19ch0,1.0,
1934941_25ch1,1.0,
1209788_20ch1,0.0,
1303721_20ch0,11.0,
1245774_25ch0,1.0,
1146822_19ch0,1.0,
1313270_19ch0,1.0,
1828248_20ch1,1.0,
1640986_25ch0,1.0,
1707270_25ch1,1.0,
1294120_20ch0,1.0,
1650571_23ch1,1.0,
675015_30ch1,1.0,
2005769_19ch1,1.0,
301786_20ch0,1.0,
316463_19ch0,1.0,
36852_23ch1,1.0,
1439700_25ch0,1.0,
1383351_19ch1,1.0,
1632902_19ch1,1.0,
717040_19ch1,1.0,
515405_30ch0,1.0,
440067_23ch0,1.0,
1252592_19ch0,1.0,
757128_25ch0,2.0,
1599218_19ch1,1.0,
804535_20ch0,1.0,
1572388_19ch0,1.0,
189783_08ch0,1.0,
2027339_19ch1,1.0,
1820001_19ch0,1.0,
108982_23ch1,1.0,
1405270_23ch1,1.0,
1457112_25ch1,1.0,
1296220_19ch0,1.0,
1951843_20ch0,2.0,
1904615_20ch0,1.0,
280033_08ch1,1.0,
2047899_20ch1,1.0,
1911580_25ch0,11.0,
2112635_19ch0,1.0,
611104_25ch0,1.0,
988179_20ch0,1.0,
1919662_20ch1,1.0,
274295_01ch1,1.0,
89640_19ch1,2.0,
823969_23ch1,1.0,
524632_23ch1,1.0,
514014_06ch1,1.0,
1114132_23ch1,1.0,
1509181_23ch0,1.0,
438481_02ch1,1.0,
695352_20ch1,1.0,
398897_06ch0,1.0,
1001014_19ch1,0.0,
778680_19ch1,0.0,
1755821_25ch0,1.0,
359076_23ch1,1.0,
414962_19ch1,1.0,
1945700_25ch0,1.0,
2334027_20ch1,1.0,
1182705_23ch1,1.0,
1429929_19ch0,1.0,
903375_23ch1,1.0,
2664918_25ch1,1.0,
168359_20ch0,1.0,
176075_01ch1,1.0,
1037246_23ch0,1.0,
1304401_23ch1,1.0,
1113513_23ch0,1.0,
1042126_25ch0,1.0,
886629_25ch1,1.0,
2033195_19ch0,1.0,
2169534_20ch0,1.0,
1903792_23ch0,1.0,
219499_23ch0,1.0,
1795205_20ch1,1.0,
1856992_19ch0,1.0,
2143060_20ch0,1.0,
84404_19ch0,1.0,
369184_08ch0,1.0,
1000817_19ch1,1.0,
1510168_25ch1,1.0,
463334_23ch1,1.0,
1394109_19ch1,1.0,
1621405_25ch0,1.0,
827448_19ch0,1.0,
1669733_23ch0,1.0,
1543900_25ch0,1.0,
1915339_25ch1,1.0,
1403996_25ch0,1.0,
1846228_25ch1,1.0,
1086445_19ch1,1.0,
1754457_19ch0,1.0,
1473818_25ch1,1.0,
1720645_23ch0,1.0,
1039950_25ch0,2.0,
410060_06ch1,2.0,
536456_06ch1,1.0,
1290147_23ch1,1.0,
382621_23ch1,1.0,
907335_25ch1,1.0,
47102_07ch1,1.0,
813979_23ch0,1.0,
324208_19ch1,1.0,
831257_20ch0,1.0,
1605475_20ch1,11.0,
1485608_23ch0,1.0,
1944296_23ch1,0.0,
1901580_20ch0,2.0,
1064279_25ch0,1.0,
1773867_20ch0,0.0,
1759168_19ch0,1.0,
1417536_19ch0,1.0,
48989_23ch0,1.0,
6260_07ch1,1.0,
1994149_25ch0,1.0,
495686_23ch1,1.0,
578503_30ch1,1.0,
2363804_20ch1,1.0,
1555817_25ch0,1.0,
669450_19ch1,1.0,
1233573_20ch0,1.0,
1368282_19ch1,1.0,
1497134_25ch1,1.0,
1916327_25ch0,1.0,
1766926_25ch1,2.0,
230107_08ch0,1.0,
1207177_25ch0,1.0,
2242570_19ch1,0.0,
1437875_20ch1,1.0,
2072526_19ch1,1.0,
620265_19ch1,1.0,
2017198_19ch0,1.0,
577778_23ch1,1.0,
1031889_19ch0,1.0,
471588_19ch1,1.0,
2547541_25ch1,0.0,
2312856_25ch0,1.0,
743335_23ch1,1.0,
686666_25ch0,1.0,
625839_19ch0,1.0,
2283053_19ch0,0.0,
1594057_23ch0,1.0,
1217398_25ch1,1.0,
68113_23ch1,1.0,
334886_23ch1,1.0,
490124_19ch0,1.0,
282231_01ch1,1.0,
1170134_25ch1,1.0,
1150008_25ch0,1.0,
92349_23ch1,1.0,
1040265_19ch0,1.0,
183364_01ch1,1.0,
746186_30ch1,1.0,
247330_23ch0,1.0,
1407221_19ch1,1.0,
518579_20ch1,1.0,
547098_25ch1,2.0,
764870_19ch1,1.0,
1319855_25ch0,1.0,
380942_23ch0,1.0,
290579_23ch1,1.0,
570439_19ch1,1.0,
1559991_23ch1,1.0,
352913_08ch1,1.0,
2026662_19ch1,1.0,
2280676_19ch0,1.0,
1396531_19ch1,1.0,
674143_30ch0,1.0,
365302_08ch0,1.0,
31809_26ch0,1.0,
2276255_25ch0,1.0,
1123969_25ch1,1.0,
364791_20ch0,1.0,
2365121_20ch0,1.0,
2463632_25ch0,0.0,
442072_08ch0,1.0,
1613030_25ch1,1.0,
2104433_19ch1,1.0,
1546280_25ch0,1.0,
951608_25ch1,2.0,
177000_08ch0,1.0,
337760_08ch1,1.0,
836278_30ch1,1.0,
1750344_20ch1,1.0,
960433_19ch0,1.0,
1101618_19ch1,1.0,
2191252_19ch0,1.0,
2127707_25ch0,1.0,
755050_25ch0,1.0,
2333924_25ch0,0.0,
886436_20ch0,1.0,
300337_02ch1,1.0,
269874_08ch0,1.0,
331462_20ch1,1.0,
45208_19ch0,1.0,
799109_25ch1,1.0,
1544939_20ch1,1.0,
1228041_19ch1,1.0,
552616_08ch0,1.0,
1307779_19ch0,1.0,
515460_23ch0,1.0,
489833_20ch1,2.0,
177639_02ch0,1.0,
1228839_23ch1,2.0,
750471_30ch1,1.0,
2189819_19ch1,2.0,
1301323_23ch1,1.0,
759558_19ch1,1.0,
824149_30ch1,1.0,
1256682_19ch0,1.0,
940756_23ch0,1.0,
1099708_25ch0,1.0,
1727668_20ch1,1.0,
1472844_20ch0,1.0,
1542606_25ch0,1.0,
631037_19ch1,1.0,
1729176_25ch1,1.0,
1806869_19ch1,1.0,
1102724_20ch0,2.0,
729649_19ch0,1.0,
1426427_23ch1,1.0,
881752_23ch1,1.0,
458590_07ch1,2.0,
1888169_23ch0,1.0,
1981243_25ch1,1.0,
2249521_20ch0,1.0,
2054320_25ch0,1.0,
1769525_20ch1,1.0,
359622_19ch0,1.0,
1800763_20ch1,1.0,
355307_08ch0,1.0,
2340323_19ch0,1.0,
779473_20ch0,1.0,
1217448_19ch1,2.0,
955461_20ch0,11.0,
1945750_23ch1,1.0,
2043189_20ch0,1.0,
2187150_19ch1,1.0,
2154811_25ch1,2.0,
1634166_25ch0,2.0,
91676_20ch1,1.0,
1890309_25ch1,1.0,
1229917_25ch0,2.0,
77496_19ch1,1.0,
1760104_19ch1,1.0,
1443512_19ch1,1.0,
103362_25ch0,1.0,
1140025_19ch1,1.0,
1778320_20ch1,1.0,
1826030_20ch0,1.0,
510351_06ch0,1.0,
595769_23ch0,1.0,
604842_23ch1,1.0,
73599_20ch1,1.0,
318976_29ch1,1.0,
1638000_20ch0,1.0,
1719890_19ch0,1.0,
1286287_25ch0,1.0,
303085_02ch1,1.0,
474104_06ch1,1.0,
62969_19ch1,1.0,
478430_30ch0,1.0,
408218_06ch1,1.0,
57481_20ch1,1.0,
1101791_25ch0,1.0,
504449_08ch1,2.0,
82587_19ch0,1.0,
1406947_25ch0,3.0,
2345441_25ch1,1.0,
1774567_25ch0,1.0,
331452_23ch1,1.0,
173390_23ch1,1.0,
873853_25ch1,2.0,
1969376_19ch1,2.0,
1895440_20ch0,2.0,
887252_19ch1,1.0,
1380864_20ch1,1.0,
1799268_19ch1,1.0,
615623_30ch0,0.0,
16439_26ch0,1.0,
1793374_20ch1,1.0,
178632_01ch1,1.0,
1249396_25ch0,1.0,
957655_25ch1,1.0,
606066_20ch0,0.0,
1690608_19ch0,1.0,
413746_06ch0,1.0,
319811_25ch1,0.0,
981927_25ch1,1.0,
2087929_25ch0,1.0,
17295_07ch0,1.0,
1261612_25ch0,2.0,
365439_19ch0,1.0,
1501203_20ch0,1.0,
2195527_25ch1,1.0,
1891509_20ch0,1.0,
1575495_25ch0,1.0,
306859_20ch0,1.0,
702097_30ch1,1.0,
668481_23ch0,1.0,
359312_08ch0,1.0,
1022626_19ch0,1.0,
212561_20ch0,1.0,
300336_06ch0,1.0,
409508_06ch0,1.0,
2062614_20ch0,1.0,
1659670_20ch1,2.0,
2874_07ch1,1.0,
1615255_20ch0,2.0,
1981263_19ch0,0.0,
564549_19ch1,1.0,
1211522_25ch1,1.0,
331317_20ch0,1.0,
143675_08ch0,0.0,
1682694_19ch0,1.0,
191057_08ch0,1.0,
1716418_25ch0,1.0,
825957_19ch1,1.0,
1885940_20ch1,2.0,
379158_23ch0,1.0,
2439503_25ch0,1.0,
1295862_19ch1,1.0,
257835_23ch0,1.0,
10607_07ch0,1.0,
26454_26ch0,1.0,
460299_23ch1,1.0,
2356292_25ch0,1.0,
362666_23ch0,1.0,
185486_08ch1,1.0,
1428688_19ch1,1.0,
616412_30ch0,1.0,
787740_19ch1,1.0,
106351_06ch0,1.0,
640138_19ch0,1.0,
454202_08ch1,1.0,
2119658_19ch0,1.0,
218427_20ch0,1.0,
1880699_20ch0,2.0,
1777290_19ch1,1.0,
1246589_23ch0,2.0,
1140648_19ch1,1.0,
2397318_19ch1,1.0,
622557_19ch0,1.0,
129777_08ch0,1.0,
640018_20ch1,1.0,
176883_08ch0,1.0,
1347829_25ch0,6.0,
422682_08ch0,1.0,
1535707_23ch1,1.0,
1631787_23ch0,1.0,
579254_19ch1,1.0,
1142084_19ch1,1.0,
839527_25ch1,0.0,
1506768_19ch0,1.0,
1858197_20ch0,1.0,
801637_20ch0,11.0,
173271_20ch0,1.0,
57983_23ch1,1.0,
334247_30ch0,1.0,
423110_08ch0,1.0,
1442608_19ch0,1.0,
1854042_23ch0,1.0,
1712442_25ch0,1.0,
137785_27ch1,1.0,
1338508_23ch1,1.0,
1878126_20ch0,3.0,
2237297_19ch1,1.0,
117431_08ch0,1.0,
104059_06ch1,1.0,
502324_19ch0,1.0,
2098852_25ch0,1.0,
393984_06ch1,1.0,
2504705_25ch1,1.0,
1393899_23ch0,1.0,
856995_20ch1,1.0,
2269580_25ch1,1.0,
1429032_20ch0,2.0,
129543_08ch1,1.0,
2191770_20ch0,1.0,
143860_01ch0,1.0,
804794_25ch1,1.0,
1148452_23ch1,1.0,
1293258_20ch0,2.0,
1887023_25ch1,1.0,
291120_23ch1,1.0,
620056_30ch1,1.0,
730863_30ch1,1.0,
1765430_20ch0,11.0,
1507595_23ch0,1.0,
242859_20ch1,1.0,
179195_19ch1,0.0,
1352204_25ch1,1.0,
1464642_25ch1,2.0,
2278403_20ch1,2.0,
2240123_25ch1,1.0,
1740620_20ch0,1.0,
395503_06ch0,1.0,
885035_23ch1,1.0,
798839_25ch0,0.0,
1120887_23ch0,1.0,
1417751_25ch1,1.0,
1928915_23ch0,1.0,
794070_19ch1,1.0,
133721_30ch1,1.0,
1106319_25ch0,2.0,
975561_23ch0,1.0,
192275_06ch0,1.0,
931110_25ch1,1.0,
315688_01ch0,1.0,
801334_23ch0,1.0,
913668_23ch1,1.0,
1829216_19ch1,1.0,
1516627_23ch1,0.0,
2372243_25ch1,1.0,
1326445_25ch0,2.0,
364254_23ch1,1.0,
1279644_23ch0,1.0,
183992_30ch0,1.0,
2492196_20ch1,1.0,
129812_27ch1,1.0,
1860484_25ch1,1.0,
2252430_19ch0,1.0,
2292105_19ch1,1.0,
1192833_19ch1,1.0,
2307570_25ch0,2.0,
130461_08ch1,1.0,
603812_23ch1,1.0,
1057913_25ch1,1.0,
1423920_19ch0,1.0,
121180_19ch1,1.0,
385323_19ch0,1.0,
1735427_23ch0,2.0,
58284_06ch1,1.0,
134456_20ch0,1.0,
1221823_23ch0,1.0,
87840_20ch0,2.0,
61268_19ch1,1.0,
694088_25ch1,1.0,
1455995_23ch1,1.0,
455267_20ch0,2.0,
257079_29ch1,1.0,
1144423_19ch0,1.0,
511078_06ch1,1.0,
374424_19ch1,2.0,
601912_19ch0,1.0,
1673610_23ch1,1.0,
61644_23ch0,1.0,
921271_20ch0,2.0,
443516_07ch1,1.0,
1856171_19ch1,2.0,
1533718_25ch0,1.0,
521296_30ch0,1.0,
2341019_19ch0,1.0,
328329_01ch0,1.0,
521293_23ch1,1.0,
1949743_19ch0,1.0,
841863_23ch1,1.0,
48340_20ch1,1.0,
208752_19ch0,1.0,
1436089_19ch0,1.0,
109779_08ch0,1.0,
1184154_25ch1,1.0,
1687425_23ch0,1.0,
868968_23ch1,1.0,
2159681_19ch1,1.0,
1814069_25ch1,1.0,
468322_08ch1,1.0,
268881_07ch0,2.0,
624130_30ch0,1.0,
771110_25ch1,1.0,
137692_23ch0,1.0,
2306818_25ch1,2.0,
1806205_19ch0,2.0,
6662_26ch0,1.0,
452655_19ch0,1.0,
1530060_25ch1,1.0,
552272_23ch1,1.0,
272708_23ch1,1.0,
2362962_25ch0,1.0,
1583641_19ch0,1.0,
363748_08ch0,1.0,
1644354_19ch1,1.0,
313528_29ch1,3.0,
1364249_23ch0,1.0,
2635353_25ch1,2.0,
189621_27ch1,1.0,
1514799_25ch1,1.0,
518473_19ch0,1.0,
450471_08ch0,0.0,
575867_23ch0,1.0,
129609_23ch1,1.0,
1957508_20ch0,1.0,
1046703_20ch1,1.0,
1518890_20ch0,1.0,
248340_19ch0,4.0,
1990641_19ch1,1.0,
2114485_20ch1,1.0,
1708900_25ch1,1.0,
1087349_23ch1,1.0,
1097086_23ch1,1.0,
2439701_25ch0,1.0,
1906322_20ch1,1.0,
391369_06ch0,1.0,
1182158_20ch1,2.0,
390204_06ch1,1.0,
1051268_20ch1,11.0,
1298369_25ch1,1.0,
1797716_25ch1,1.0,
1762439_23ch0,1.0,
157566_06ch0,1.0,
2071926_25ch0,1.0,
217367_19ch1,3.0,
1226641_25ch0,1.0,
1212010_19ch1,1.0,
167360_08ch1,1.0,
1764_22ch0,6.0,
126760_06ch0,3.0,
1553654_23ch0,1.0,
1585625_25ch1,0.0,
1271804_23ch1,1.0,
177292_23ch0,1.0,
27027_07ch1,1.0,
2056899_20ch0,1.0,
298936_19ch1,1.0,
849902_20ch0,1.0,
450620_23ch1,1.0,
1520513_23ch1,1.0,
192725_02ch0,1.0,
1815407_19ch0,1.0,
1287615_25ch1,2.0,
1944532_23ch1,1.0,
1476019_20ch1,1.0,
1492566_25ch0,1.0,
491851_19ch0,1.0,
20316_26ch1,1.0,
1227098_25ch1,2.0,
1359965_19ch1,1.0,
1050543_25ch0,1.0,
369014_08ch1,1.0,
789497_25ch1,1.0,
341624_06ch0,1.0,
666727_07ch0,1.0,
1907027_23ch1,1.0,
1708044_23ch0,1.0,
2070177_20ch0,1.0,
427924_25ch0,1.0,
1135353_20ch0,1.0,
1527554_25ch0,1.0,
406012_08ch0,1.0,
1203977_23ch1,1.0,
2192889_19ch0,1.0,
355740_23ch0,1.0,
1855323_25ch0,1.0,
88921_20ch0,1.0,
287648_20ch1,1.0,
738775_30ch0,1.0,
988761_23ch1,1.0,
1373303_23ch1,1.0,
702223_25ch1,1.0,
971641_19ch0,1.0,
1895551_20ch1,1.0,
1035168_19ch1,1.0,
2044851_25ch0,3.0,
210090_19ch0,0.0,
1229832_25ch1,1.0,
802128_23ch1,1.0,
165419_20ch0,1.0,
823634_25ch0,1.0,
2369893_25ch0,1.0,
342406_23ch1,1.0,
1283953_20ch0,1.0,
2021445_25ch0,1.0,
98290_23ch0,1.0,
85640_19ch1,1.0,
1279025_25ch0,1.0,
381549_30ch1,1.0,
2279388_19ch1,1.0,
1253851_19ch0,1.0,
1573722_25ch0,1.0,
1493868_19ch1,1.0,
290997_01ch1,1.0,
1402959_20ch0,1.0,
1049718_25ch1,1.0,
1726219_23ch0,1.0,
393678_19ch0,1.0,
1182484_19ch1,2.0,
1072035_20ch1,2.0,
1720305_23ch1,1.0,
441095_02ch1,1.0,
2089932_25ch0,1.0,
36018_07ch0,1.0,
404971_01ch1,1.0,
414022_02ch1,1.0,
321966_23ch1,1.0,
2174817_20ch1,1.0,
35921_26ch0,1.0,
420783_06ch1,1.0,
1091521_19ch0,1.0,
321403_06ch1,1.0,
1038104_25ch0,1.0,
786954_19ch0,1.0,
1686111_25ch1,1.0,
2049629_19ch1,1.0,
424829_06ch1,1.0,
1843836_20ch0,1.0,
1817068_20ch0,1.0,
400760_19ch0,1.0,
323512_23ch1,1.0,
859387_25ch0,1.0,
1973458_25ch1,1.0,
1553321_19ch1,1.0,
1110118_19ch0,2.0,
1236664_23ch0,1.0,
337731_02ch0,1.0,
158126_20ch0,1.0,
1861169_23ch1,1.0,
1798983_23ch1,1.0,
1204982_19ch0,1.0,
407990_06ch0,1.0,
1864062_25ch1,1.0,
585114_23ch0,1.0,
184532_02ch0,1.0,
77633_19ch1,1.0,
576184_06ch1,1.0,
1740289_19ch1,1.0,
567408_20ch0,2.0,
899791_23ch1,1.0,
810087_30ch1,1.0,
231632_02ch0,0.0,
1749495_19ch1,1.0,
180571_30ch1,1.0,
1343572_20ch1,1.0,
29992_26ch1,1.0,
966879_19ch0,1.0,
717284_30ch1,1.0,
2297679_19ch0,1.0,
424022_19ch1,1.0,
160632_08ch1,1.0,
2295269_19ch0,1.0,
1779739_20ch1,1.0,
1827056_20ch0,2.0,
1882050_23ch1,1.0,
115959_08ch0,1.0,
1655423_20ch0,2.0,
1516846_19ch0,1.0,
1865960_19ch0,1.0,
1842947_25ch0,2.0,
469670_19ch1,1.0,
860906_20ch1,1.0,
484150_06ch0,1.0,
1799552_23ch0,1.0,
829776_19ch0,1.0,
1888022_20ch1,1.0,
825944_23ch1,1.0,
838293_25ch0,1.0,
1394379_25ch1,1.0,
108976_08ch1,1.0,
539696_08ch1,1.0,
1310174_20ch1,1.0,
420897_19ch1,1.0,
433736_19ch1,1.0,
1145710_19ch0,1.0,
1877237_23ch0,1.0,
2062596_25ch1,2.0,
1369936_25ch1,1.0,
335485_01ch0,9.0,
1019443_23ch0,1.0,
694500_25ch0,2.0,
897125_20ch1,1.0,
400352_01ch1,1.0,
1774227_19ch0,1.0,
1707613_20ch1,1.0,
1029241_23ch1,1.0,
1079800_25ch1,1.0,
412111_06ch0,1.0,
709961_19ch1,1.0,
434514_07ch1,1.0,
1344551_19ch0,1.0,
731232_19ch0,1.0,
760104_19ch1,1.0,
1620578_25ch1,3.0,
2009487_23ch0,1.0,
516562_20ch0,1.0,
1114768_19ch0,1.0,
2024129_19ch0,1.0,
591050_25ch1,1.0,
1972802_19ch0,1.0,
1130944_25ch1,1.0,
2356130_25ch0,1.0,
678007_25ch0,1.0,
2106300_20ch0,1.0,
1219816_25ch1,1.0,
1684107_23ch1,1.0,
1632270_23ch0,1.0,
2341472_19ch1,1.0,
991923_25ch0,1.0,
2229706_20ch0,1.0,
1076668_19ch1,1.0,
2191901_20ch0,1.0,
2014342_19ch0,1.0,
1715669_19ch0,1.0,
1078542_19ch1,1.0,
529726_20ch0,2.0,
903788_25ch1,1.0,
87731_19ch0,1.0,
731362_19ch0,1.0,
1763481_23ch0,2.0,
1912653_19ch1,1.0,
1856682_25ch0,1.0,
1202707_20ch0,2.0,
736840_30ch0,1.0,
1100853_19ch1,1.0,
1225292_25ch0,1.0,
846518_23ch0,1.0,
2196152_20ch1,1.0,
945364_19ch1,1.0,
384171_06ch1,1.0,
384195_30ch0,1.0,
2357151_25ch1,1.0,
1602597_20ch1,1.0,
2296566_25ch0,2.0,
1328069_23ch0,1.0,
449406_19ch1,1.0,
1699363_23ch1,2.0,
938116_19ch0,1.0,
1283844_25ch1,1.0,
2056459_25ch1,1.0,
2460536_25ch0,2.0,
749569_19ch1,1.0,
139415_06ch1,1.0,
512220_19ch1,1.0,
15052_06ch1,3.0,
1274820_19ch1,1.0,
275971_08ch0,1.0,
2010893_25ch0,1.0,
1138509_20ch1,2.0,
1270164_19ch0,1.0,
2100972_19ch1,1.0,
186340_20ch0,1.0,
1519533_23ch1,1.0,
1796276_20ch0,2.0,
2249018_19ch0,2.0,
1274786_19ch0,1.0,
2237711_25ch1,1.0,
1846837_19ch0,2.0,
1846103_20ch1,1.0,
425287_06ch1,1.0,
625666_23ch1,1.0,
1137694_20ch0,2.0,
799454_19ch1,1.0,
672538_07ch1,1.0,
1984321_20ch1,1.0,
699780_07ch1,1.0,
1923469_25ch0,1.0,
849189_25ch1,2.0,
841284_23ch1,1.0,
2105009_19ch0,1.0,
421529_20ch0,2.0,
1355777_23ch1,1.0,
1006649_25ch1,1.0,
2280356_19ch0,1.0,
1756170_25ch1,2.0,
774383_19ch0,1.0,
752197_30ch0,1.0,
1611414_23ch1,1.0,
287016_08ch1,1.0,
1607444_25ch1,1.0,
1144177_23ch1,1.0,
1318240_19ch0,1.0,
2244924_19ch0,1.0,
32289_20ch0,2.0,
850410_20ch0,1.0,
1304754_25ch0,1.0,
1832400_23ch0,1.0,
1718440_25ch0,1.0,
361129_02ch1,3.0,
542335_23ch0,1.0,
2022478_25ch0,1.0,
1445478_20ch1,2.0,
1644304_20ch0,1.0,
818693_25ch1,1.0,
360797_19ch1,1.0,
169042_01ch1,1.0,
50165_26ch1,1.0,
787400_20ch0,1.0,
1980992_20ch1,1.0,
837516_20ch0,1.0,
1291830_20ch0,2.0,
1245196_23ch1,1.0,
793903_20ch0,2.0,
2167455_19ch1,1.0,
276214_07ch1,1.0,
695260_25ch0,1.0,
398975_02ch0,1.0,
695863_25ch1,2.0,
880932_25ch0,1.0,
1651483_23ch1,1.0,
1153202_19ch0,1.0,
2438040_25ch1,1.0,
292554_08ch0,1.0,
1767697_23ch1,1.0,
1529504_25ch1,1.0,
73477_20ch0,2.0,
91856_06ch1,3.0,
1385358_19ch1,1.0,
1446287_20ch1,1.0,
2486820_20ch1,1.0,
1171725_25ch1,1.0,
449063_19ch1,1.0,
1105656_23ch1,1.0,
436817_19ch1,1.0,
207770_08ch0,1.0,
1716932_25ch0,2.0,
1670350_25ch0,1.0,
1578023_20ch1,2.0,
2203274_25ch0,1.0,
4798_26ch1,1.0,
1982044_20ch0,1.0,
165717_23ch1,1.0,
336061_02ch0,1.0,
844962_25ch0,1.0,
1805145_23ch0,2.0,
325505_08ch1,1.0,
1784168_25ch0,1.0,
1179252_23ch1,2.0,
1154590_23ch0,1.0,
229482_23ch0,1.0,
1048547_20ch0,2.0,
802708_19ch1,1.0,
701366_30ch0,1.0,
2427760_25ch0,1.0,
2171416_25ch0,1.0,
1450062_25ch1,1.0,
580191_30ch1,1.0,
1211928_25ch0,2.0,
2235764_25ch1,1.0,
